track_id,song_id,artist_id,artist_name,song_title,release,release_year,duration,artist_familiarity,artist_hotttnesss,genre,top_tags,n_words,nnz_words,l2_norm,is_test,dot,query_track_id,covariance,correlation,cosine
TRWSYHO128F4282346,SOKHOQG12A8C13EBF2,ARSE5NP1187B9B98AB,Twista,I'm A Winner (Amended Album Version),The Day After,2005.0,260.23138,0.889613554744,0.593808365175,hip hop,rap; Hip-Hop; winner in bed twista,1253.0,166.0,218.622963,0.0,4150.0,TRAERPT128F931103E,4.772637499999999,,
TRCETEN128F42AD6D0,SOXSRBF12D021B1340,AR4KTMS1187B9B4873,Bowling For Soup,Here We Go,Goes To The Movies,2004.0,188.36853,0.790405558589,0.56193424678,punk,pop punk; The Good Stuff; Bowling For Soup; pra skit,374.0,92.0,98.863542,0.0,932.0,TRAFWEV128F428D391,1.1019250000000003,,
TRDZATL128F4260FFB,,,,,,,,,,,,,,,,,TRAFWEV128F428D391,,0.40594079626432106,0.42177577027464075
TRFGJLT128F1491125,SOODSDC12A6D4F697F,ARPANXO1187B9B468A,Public Enemy,Go Cat Go,He Got Game,1998.0,228.04853,0.73502984911,0.473501291523,hip hop,Hip-Hop; Soundtrack; hardcore rap,529.0,175.0,105.033328,0.0,1168.0,TRAFWEV128F428D391,1.392574999999995,,
TRIJLHF128F9322FE4,SOUMXNG12AB018466F,AROQMWV1187FB3781A,Jill Scott,Watching ME,Who Is Jill Scott?,2000.0,228.28363,0.814622989079,0.53031515062,r&b/soul,Neo-Soul; soul; female vocalists; rnb; political,370.0,125.0,80.919713,0.0,909.0,TRAFWEV128F428D391,1.0764375,,
TROTJIT128F145E017,,,,,,,,,,,,,,,,,TRAFWEV128F428D391,,0.39739920272899343,0.41322160742060193
TRYPVSX128F427362D,,,,,,,,,,,,,,,,,TRAFWEV128F428D391,,0.4937935301576622,0.5072720027291517
TRFUJVJ128F426F2A2,SOONCPO12AF72A1986,AR8W8P31187B9A4063,Lauryn Hill,Interlude 5,MTV Unplugged No. 2.0,2002.0,734.48444,0.697206464376,0.580125198887,r&b/soul,ms hill; the realness; The Truth; true; rnb,1903.0,409.0,215.044182,0.0,3735.0,TRAIMRN128E0791E72,4.19725,,
TRGLNKG128F9307689,SOFVLYU12AB017F502,ARTH9041187FB43E1F,Eminem,My Darling,Relapse [Deluxe],2009.0,320.49587,0.871010615313,0.879236744738,hip hop,rap; detroit; Hip-Hop; Horrorcore; MOONH8SUN,1055.0,293.0,140.089257,0.0,3238.0,TRAIMRN128E0791E72,3.7588984374999996,,
TRLCWTH128F92C7F82,,,,,,,,,,,,,,,,,TRAIMRN128E0791E72,3.7607734375,0.6217219044172896,0.6313135852066396
TROSVHF128F4282676,,,,,,,,,,,,,,,,,TRAIMRN128E0791E72,,0.6469346127396267,0.654082332274138
TRRCJWJ128F93335F8,,,,,,,,,,,,,,,,,TRAIMRN128E0791E72,,0.604282312876162,0.6166592570147155
TRWSYHO128F4282346,SOKHOQG12A8C13EBF2,ARSE5NP1187B9B98AB,Twista,I'm A Winner (Amended Album Version),The Day After,2005.0,260.23138,0.889613554744,0.593808365175,hip hop,rap; Hip-Hop; winner in bed twista,1253.0,166.0,218.622963,0.0,3243.0,TRAIMRN128E0791E72,,,
TRBVPVV128F425F14F,SOOHYOB12CF5F87A28,ARF8HTQ1187B9AE693,Daft Punk,Touch It / Technologic,Alive 2007,2007.0,329.45587,0.844450642835,1.01049028868,electronic,electronic; dance; techno; House; Daft Punk,687.0,175.0,153.756301,0.0,1382.0,TRALERK12903CDCAFD,1.6221937499999992,,
TRFUJVJ128F426F2A2,SOONCPO12AF72A1986,AR8W8P31187B9A4063,Lauryn Hill,Interlude 5,MTV Unplugged No. 2.0,2002.0,734.48444,0.697206464376,0.580125198887,r&b/soul,ms hill; the realness; The Truth; true; rnb,1903.0,409.0,215.044182,0.0,1972.0,TRALERK12903CDCAFD,2.1982000000000004,,
TRGUCIR128F933D817,SORMTGC12A6D4F6C8B,ARQUN9K1187B9B5BD7,Vanilla Ice,Ice Is Workin' It,To The Extreme,1990.0,275.43465,0.722075127339,0.463037021551,hip hop,rap; hiphop; 90s; cool as ice; leapsandbounds CDCollection,898.0,242.0,166.246804,0.0,1384.0,TRALERK12903CDCAFD,1.6038500000000007,,
TRNDRMY128E0792507,,,,,,,,,,,,,,,,,TRALERK12903CDCAFD,,0.6853663724168796,0.6986506430099624
TRVFYVC128F426D705,,,,,,,,,,,,,,,,,TRALERK12903CDCAFD,,0.6722792022799859,0.6878967658034362
TRYXRXL128F427F13A,,,,,,,,,,,,,,,,,TRALERK12903CDCAFD,,0.6546935110729475,0.6639397904075182
TRADWLM128F42678B1,,,,,,,,,,,,,,,,,TRAMTEH128F930D496,,0.5602901125027585,0.5667986375091559
TRAMJWO128EF343C19,,,,,,,,,,,,,,,,,TRAMTEH128F930D496,,0.5124384069273488,0.5241286365579738
TRBVPVV128F425F14F,SOOHYOB12CF5F87A28,ARF8HTQ1187B9AE693,Daft Punk,Touch It / Technologic,Alive 2007,2007.0,329.45587,0.844450642835,1.01049028868,electronic,electronic; dance; techno; House; Daft Punk,687.0,175.0,153.756301,0.0,4353.0,TRAMTEH128F930D496,5.173445312499998,,
TRFSCLD12903CD213F,SOENGNL12AB018E1BD,AR4L4WQ1187FB51996,The Prodigy,We Gonna Rock,What Evil Lurks,1991.0,282.30485,0.638614022451,0.601436482837,electronic,Rave; big beat; jungle; electronic; techno,312.0,10.0,141.703917,0.0,3978.0,TRAMTEH128F930D496,4.832375000000002,,
TRGUCIR128F933D817,SORMTGC12A6D4F6C8B,ARQUN9K1187B9B5BD7,Vanilla Ice,Ice Is Workin' It,To The Extreme,1990.0,275.43465,0.722075127339,0.463037021551,hip hop,rap; hiphop; 90s; cool as ice; leapsandbounds CDCollection,898.0,242.0,166.246804,0.0,3983.0,TRAMTEH128F930D496,4.6579375,,
TRKIRIG128E0791EB7,,,,,,,,,,,,,,,,,TRAMTEH128F930D496,,0.5549814745364178,0.5657115574628778
TRCTWGR128F9336F07,,,,,,,,,,,,,,,,,TRAQEOP12903CA65E2,,0.8144911071773248,0.8188561345120972
TRIJHLY12903D0CE4D,SOAEBYL12AC468B119,AR1ZHZ51187FB37FEC,Violadores del Verso,Cantando,Vivir Para Contarlo,2006.0,312.92036,0.658189532108,0.503436953654,hip hop,Hip-Hop; spanish hip-hop; rap; spanish; hip hop,671.0,209.0,83.660026,0.0,1038.0,TRAQEOP12903CA65E2,1.2360375000000006,,
TROBWIG12903CB0FD7,,,,,,,,,,,,,,,,,TRAQEOP12903CA65E2,,0.7858011861848845,0.7903073371354952
TRPMUDQ128F425218E,,,,,,,,,,,,,,,,,TRAQEOP12903CA65E2,,0.8326576699948269,0.8362489262818654
TRTHNFG12903D0CE54,SONCVPT12AC468B123,AR1ZHZ51187FB37FEC,Violadores del Verso,Dale tiempo al rumor,Vivir Para Contarlo,2006.0,370.02404,0.658189532108,0.524275367928,hip hop,spanish; Hip-Hop; subelamusica; spanish rap; Doble V,749.0,199.0,99.95499,0.0,1271.0,TRAQEOP12903CA65E2,1.5190375000000003,,
TRUKWZW128F92CADC2,SOHZGGE12A8C1400A4,ARBNXYA1187FB51C50,Daddy Yankee,Como Y Vete,Talento De Barrio,2008.0,221.41342,0.90898429564,0.562506672289,reggae,Reggaeton; spanish; basura; Daddy Yankee; songs with foreign language: spanish,489.0,115.0,74.269779,0.0,939.0,TRAQEOP12903CA65E2,1.1198499999999996,,
TRCHTOQ12903CB2D56,,,,,,,,,,,,,,,,,TRAQKVC128F425E65C,,0.555559209380016,0.5774148486359397
TRDPGXU128F9339C2A,SOELYON12AB01876A3,ARLHO5Z1187FB4C861,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Paul's Boutique (20th Anniversary Remastered Edition),0.0,105.56036,0.853124523276,0.591628024008,hip hop,hip hop; leapsandbounds CDCollection,1746.0,505.0,153.652205,0.0,894.0,TRAQKVC128F425E65C,0.936696875,,
TRFUJVJ128F426F2A2,SOONCPO12AF72A1986,AR8W8P31187B9A4063,Lauryn Hill,Interlude 5,MTV Unplugged No. 2.0,2002.0,734.48444,0.697206464376,0.580125198887,r&b/soul,ms hill; the realness; The Truth; true; rnb,1903.0,409.0,215.044182,0.0,1291.0,TRAQKVC128F425E65C,1.3975499999999998,,
TRMGICM128F92E2AB8,,,,,,,,,,,,,,,,,TRAQKVC128F425E65C,,0.5524027015457199,0.5774355286412254
TRTLIKK128E07862DA,SOKTWCO12A67020DC0,ARM9HR61187B9AD75A,Ja Rule,One of Us,Rule 3:36,2000.0,356.85832,0.77983324054,0.541519545221,hip hop,Ja Rule; Hip-Hop; east coast rap; 2000; rappers,996.0,215.0,158.347719,0.0,937.0,TRAQKVC128F425E65C,1.0405312500000006,,
TRVWTVK128F429AAAB,,,,,,,,,,,,,,,,,TRAQKVC128F425E65C,,0.581170663584556,0.6038773798613895
TRAFLMU128F4274A4D,,,,,,,,,,,,,,,,,TRAQUUU128F147A689,,0.5903405507934972,0.607916504603817
TRAYKJD128F932E569,,,,,,,,,,,,,,,,,TRAQUUU128F147A689,,0.5968034687099654,0.6120088147723041
TRDPGXU128F9339C2A,SOELYON12AB01876A3,ARLHO5Z1187FB4C861,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Paul's Boutique (20th Anniversary Remastered Edition),0.0,105.56036,0.853124523276,0.591628024008,hip hop,hip hop; leapsandbounds CDCollection,1746.0,505.0,153.652205,0.0,4131.0,TRAQUUU128F147A689,4.679043750000002,,
TREBGAA128E078FC52,,,,,,,,,,,,,,,,,TRAQUUU128F147A689,4.034481249999999,,
TRFUJVJ128F426F2A2,SOONCPO12AF72A1986,AR8W8P31187B9A4063,Lauryn Hill,Interlude 5,MTV Unplugged No. 2.0,2002.0,734.48444,0.697206464376,0.580125198887,r&b/soul,ms hill; the realness; The Truth; true; rnb,1903.0,409.0,215.044182,0.0,4460.0,TRAQUUU128F147A689,4.995400000000001,,
TROIJDA128F9341E70,SOCUXGX12A8C13B78C,ARLMXEA1187B9A7D04,R. Kelly,I Mean (I Don't Mean It),TP-2.com,2000.0,205.00853,0.811092052861,0.783843023046,r&b/soul,soul; rnb; english lyrics; SDZ,701.0,190.0,135.443715,0.0,3401.0,TRAQUUU128F147A689,,,
TRPNPXS128F424F339,,,,,,,,,,,,,,,,,TRAQUUU128F147A689,,0.6104990450017922,0.6276703600726269
TRAQRRD128F425F8E7,,,,,,,,,,,,,,,,,TRARKBB128F92E9468,,0.3649306326350958,0.3890252053892492
TRFUJVJ128F426F2A2,SOONCPO12AF72A1986,AR8W8P31187B9A4063,Lauryn Hill,Interlude 5,MTV Unplugged No. 2.0,2002.0,734.48444,0.697206464376,0.580125198887,r&b/soul,ms hill; the realness; The Truth; true; rnb,1903.0,409.0,215.044182,0.0,983.0,TRARKBB128F92E9468,0.8377500000000001,,
TRFXREK12903CE855F,,,,,,,,,,,,,,,,,TRARKBB128F92E9468,,0.3442080806887704,0.37426056242920896
TRIAELA128F149EEE6,SOEVBBC12A6D4FAD23,AR92KZ11187FB53A73,Sniper,Panam All Star,Gravé Dans La Roche,0.0,468.40118,0.637670934382,0.428628226099,hip hop,rap; Hip-Hop; AMP; sniper; french,939.0,228.0,118.330047,0.0,764.0,TRARKBB128F92E9468,0.799875,,
TRLVVUZ128F425EE94,,,,,,,,,,,,,,,,,TRARKBB128F92E9468,,0.3642775093494503,0.38996967967815976
TRMLZFP128F932290C,,,,,,,,,,,,,,,,,TRARKBB128F92E9468,0.8006249999999991,,
TRYCBLK12903CE6A0E,SOWQRYJ12AB0189461,ARJ5LS21187B991003,Twiztid,She Ain't Afraid,Psychopathics From Outer Space,1998.0,361.50812,0.738651094386,0.490733207715,hip hop,psychopathic; Horrorcore; cocaine; Porno; porn,1102.0,277.0,117.826143,0.0,770.0,TRARKBB128F92E9468,,,
TRBWKZD128F428AAEB,,,,,,,,,,,,,,,,,TRAUYZG12903CDA4E9,,0.7808211700212876,0.7912724714500076
TRDPGXU128F9339C2A,SOELYON12AB01876A3,ARLHO5Z1187FB4C861,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Paul's Boutique (20th Anniversary Remastered Edition),0.0,105.56036,0.853124523276,0.591628024008,hip hop,hip hop; leapsandbounds CDCollection,1746.0,505.0,153.652205,0.0,6756.0,TRAUYZG12903CDA4E9,7.760256250000001,,
TRFUJVJ128F426F2A2,SOONCPO12AF72A1986,AR8W8P31187B9A4063,Lauryn Hill,Interlude 5,MTV Unplugged No. 2.0,2002.0,734.48444,0.697206464376,0.580125198887,r&b/soul,ms hill; the realness; The Truth; true; rnb,1903.0,409.0,215.044182,0.0,7508.0,TRAUYZG12903CDA4E9,8.566200000000002,,
TRSTJFQ128F428DA21,,,,,,,,,,,,,,,,,TRAUYZG12903CDA4E9,,0.8051857329093743,0.811090689424452
TRWSYHO128F4282346,SOKHOQG12A8C13EBF2,ARSE5NP1187B9B98AB,Twista,I'm A Winner (Amended Album Version),The Day After,2005.0,260.23138,0.889613554744,0.593808365175,hip hop,rap; Hip-Hop; winner in bed twista,1253.0,166.0,218.622963,0.0,6284.0,TRAUYZG12903CDA4E9,7.319887500000001,,
TRWXSWA128F1456793,,,,,,,,,,,,,,,,,TRAUYZG12903CDA4E9,,0.7887029984013666,0.7967035442383458
TRDPGXU128F9339C2A,SOELYON12AB01876A3,ARLHO5Z1187FB4C861,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Paul's Boutique (20th Anniversary Remastered Edition),0.0,105.56036,0.853124523276,0.591628024008,hip hop,hip hop; leapsandbounds CDCollection,1746.0,505.0,153.652205,0.0,7576.0,TRAYJOF128F92F9EEA,,,
TREBGAA128E078FC52,,,,,,,,,,,,,,,,,TRAYJOF128F92F9EEA,9.009482812500005,,
TRFUJVJ128F426F2A2,SOONCPO12AF72A1986,AR8W8P31187B9A4063,Lauryn Hill,Interlude 5,MTV Unplugged No. 2.0,2002.0,734.48444,0.697206464376,0.580125198887,r&b/soul,ms hill; the realness; The Truth; true; rnb,1903.0,409.0,215.044182,0.0,9255.0,TRAYJOF128F92F9EEA,10.669449999999998,,
TRKLJAG128F42B31CF,,,,,,,,,,,,,,,,,TRAYJOF128F92F9EEA,,0.81782125047898,0.8202984502943056
TRMEKRF12903CC80A6,,,,,,,,,,,,,,,,,TRAYJOF128F92F9EEA,,,0.7981103760430076
TROLRDM128F146C6E0,,,,,,,,,,,,,,,,,TRAYJOF128F92F9EEA,,0.7973045189921641,0.8047271924485088
TRSTJFQ128F428DA21,,,,,,,,,,,,,,,,,TRAYJOF128F92F9EEA,,0.7914075967035905,
TRWSYHO128F4282346,SOKHOQG12A8C13EBF2,ARSE5NP1187B9B98AB,Twista,I'm A Winner (Amended Album Version),The Day After,2005.0,260.23138,0.889613554744,0.593808365175,hip hop,rap; Hip-Hop; winner in bed twista,1253.0,166.0,218.622963,0.0,8700.0,TRAYJOF128F92F9EEA,10.287278125000007,,
TRCUPON128F1494547,,,,,,,,,,,,,,,,,TRAYQRI12903CAD2A1,,0.6594268454630693,0.6674967319502595
TRFCKGO128F92F0C78,,,,,,,,,,,,,,,,,TRAYQRI12903CAD2A1,,0.6863901532702016,0.6949663275352392
TRIJHLY12903D0CE4D,SOAEBYL12AC468B119,AR1ZHZ51187FB37FEC,Violadores del Verso,Cantando,Vivir Para Contarlo,2006.0,312.92036,0.658189532108,0.503436953654,hip hop,Hip-Hop; spanish hip-hop; rap; spanish; hip hop,671.0,209.0,83.660026,0.0,1154.0,TRAYQRI12903CAD2A1,1.3677671875000008,,
TRMTPJG128F428F66B,,,,,,,,,,,,,,,,,TRAYQRI12903CAD2A1,,0.6720259445806476,0.682693490330219
TRTHNFG12903D0CE54,SONCVPT12AC468B123,AR1ZHZ51187FB37FEC,Violadores del Verso,Dale tiempo al rumor,Vivir Para Contarlo,2006.0,370.02404,0.658189532108,0.524275367928,hip hop,spanish; Hip-Hop; subelamusica; spanish rap; Doble V,749.0,199.0,99.95499,0.0,1263.0,TRAYQRI12903CAD2A1,1.4939859375,,
TRTJLTW12903CFF1E9,SOJLHYI12AC46857C4,ARFJD5L1187B9A30BA,Los Van Van,El Negro Está Cocinando,Live At Miami Arena,1999.0,609.25342,0.604414492162,0.400517950689,latin,cuba; salsa; latin; cubano; latinas,407.0,81.0,86.792857,0.0,1189.0,TRAYQRI12903CAD2A1,1.438601562499998,,
TRCHZXW128E079288A,SOMEJDK12D0219BB71,ARTH9041187FB43E1F,Eminem,8 Mile,8 Mile,2002.0,359.3922,0.886183647684,0.852677055416,hip hop,rap; Hip-Hop; Eminem; Soundtrack; hip hop,1141.0,328.0,132.992481,0.0,1863.0,TRAZQIG128F146372E,2.100854687499999,,
TRDPGXU128F9339C2A,SOELYON12AB01876A3,ARLHO5Z1187FB4C861,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Paul's Boutique (20th Anniversary Remastered Edition),0.0,105.56036,0.853124523276,0.591628024008,hip hop,hip hop; leapsandbounds CDCollection,1746.0,505.0,153.652205,0.0,2285.0,TRAZQIG128F146372E,2.5542703125,,
TRFUJVJ128F426F2A2,SOONCPO12AF72A1986,AR8W8P31187B9A4063,Lauryn Hill,Interlude 5,MTV Unplugged No. 2.0,2002.0,734.48444,0.697206464376,0.580125198887,r&b/soul,ms hill; the realness; The Truth; true; rnb,1903.0,409.0,215.044182,0.0,2423.0,TRAZQIG128F146372E,2.66765,,
TRLSHDW128E078A58A,,,,,,,,,,,,,,,,,TRAZQIG128F146372E,,0.6376201798270464,0.653763644614063
TRLURQM128F1484267,,,,,,,,,,,,,,,,,TRAZQIG128F146372E,,0.6499208281616776,0.6664681902367555
TRZLNPM128F42B3BF5,,,,,,,,,,,,,,,,,TRAZQIG128F146372E,,0.637415079299085,0.656911610446021
TRAORGE12903CBE64B,,,,,,,,,,,,,,,,,TRBAQPR128F92F4AB0,,0.7229487440801562,0.7369038830998202
TRDPGXU128F9339C2A,SOELYON12AB01876A3,ARLHO5Z1187FB4C861,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Paul's Boutique (20th Anniversary Remastered Edition),0.0,105.56036,0.853124523276,0.591628024008,hip hop,hip hop; leapsandbounds CDCollection,1746.0,505.0,153.652205,0.0,3111.0,TRBAQPR128F92F4AB0,3.492521874999998,,
TREBGAA128E078FC52,SOVYGAV12A58A7C3A9,AR24DZB1187FB3C869,Erykah Badu,I Want You,Worldwide Underground,2003.0,653.13914,0.855731901717,0.584841725537,r&b/soul,soul; Neo-Soul; female vocalists; rnb; Erykah Badu,617.0,98.0,153.163312,0.0,2973.0,TRBAQPR128F92F4AB0,3.5421156249999983,,
TRFUJVJ128F426F2A2,SOONCPO12AF72A1986,AR8W8P31187B9A4063,Lauryn Hill,Interlude 5,MTV Unplugged No. 2.0,2002.0,734.48444,0.697206464376,0.580125198887,r&b/soul,ms hill; the realness; The Truth; true; rnb,1903.0,409.0,215.044182,0.0,4562.0,TRBAQPR128F92F4AB0,5.2287,,
